sentence_id,language_code,language_name,text
5249,si,Sinhala,"හොරු, පහර දෙන්න.."
5250,eng_Latn,English,I'll pay in full cash.
5250,si,Sinhala,මම ගෙවන්නම්.
5251,eng_Latn,English,Why do you say?
5251,si,Sinhala,ඔයා ඇයි එහෙම කිව්වේ?
5252,eng_Latn,English,Wretched hoodlums! They literally prayed to this heirloom in Hindu fashion
5252,si,Sinhala,සීනුව ගහලා පුජාවක් කරලා මල්මාලේ අරගෙන ගිහින්
5253,eng_Latn,English,Allegations against me is a major conspiracy
5253,si,Sinhala,මගේ පැත්තට ඇඟිල්ල දික් කරන එක තමයි කරන ලොකුම ද්‍රෝහී කම
5254,eng_Latn,English,-Parithi..
5254,si,Sinhala,-පරිති..
5255,eng_Latn,English,"They're getting to you, dude."
5255,si,Sinhala,එයාලා ඕවා දෙන්නේ බං.
5256,eng_Latn,English,"""I went out of my way to help him."""
5256,si,Sinhala,මේ හැමදෙයක්ම මටම පෙන්නේ ඇයි.
5257,eng_Latn,English,I have enough resources to spend on my own and build
5257,si,Sinhala,ඔයාගේ ඉල්ලීමට අවසර ලැබෙනවා
5258,eng_Latn,English,"Mother, people are crying because you have not announced the death of Baahubali"
5258,si,Sinhala,- අම්මා.. - බාහුබලීගේ මරණයට හරිහමන් පිළිතුරක් නොලැබුන නිසා කාක්කු වගේ මිනිස්සු කෑ ගහනවා.
5259,eng_Latn,English,"No, I think this is about us."
5259,si,Sinhala,"නෑ, මම හිතන්නෙ මේක අපි ගැන දෙයක්."
5260,eng_Latn,English,We just took a job upgrading an ancient nuclear power plant.
5260,si,Sinhala,අපිට වැඩක් හම්බ උනා පරණ න්‍යෂ්ටික බලාගාරයක.
5261,eng_Latn,English,Something tells me he might be past listening to reason.
5261,si,Sinhala,මොකක්දේ මට කියනවා එයා හේතු වලට කන් දීම නවත්වලා කියලා.
5262,eng_Latn,English,I'll kill you. You have my word.
5262,si,Sinhala,"මං ඔබව මරනවා, ඔයා මගේ වචනය තියාගන්න."
5263,eng_Latn,English,Next thing I know I'm zip tied to the banister and he's taking Andrej and Jovana into the bedroom.
5263,si,Sinhala,ඊලඟට මම දන්නේ මාව වැටට තියලා තදින් බැඳලා හිටිය බවයි ඒ වගේම ඔහු අන්ඩ්රේවයි ජොවානාවයි නිදන කාමරේට අරන් ගිහින්.
5264,eng_Latn,English,– Mr. Gandalf? – Hmm?
5264,si,Sinhala,"මිස්ටර් ගැන්ඩල්ෆ්, මෙන්න ඔයා ඉල්ලපු විදියටම රෙඩ් වයින් වීදුරුවක්."
5265,eng_Latn,English,"Varun, please, don't start now. Varun, please."
5265,si,Sinhala,වරුන් දැන් මේක ඇදලා ගන්න එපා වරුන් යන්න
5266,eng_Latn,English,"By the way, our aim is same."
5266,si,Sinhala,අපේ අරමුණ එකමයි.
5267,eng_Latn,English,I'm in L.A. Tell her.
5267,si,Sinhala,මම LA වල. - එයාට කියපන්.
5268,eng_Latn,English,People have hearts everywhere.
5268,si,Sinhala,-හදවත් තියෙන මිනිස්සු හැම තැනම ඉන්නවා.
5269,eng_Latn,English,- What?
5269,si,Sinhala,- මොකක්?
5270,eng_Latn,English,They do this everyday.
5270,si,Sinhala,මුන් මේ වැඩේ හැමදාම කරනවා.
5271,eng_Latn,English,"Besides, these kids look up to me.."
5271,si,Sinhala,අනික මේ ළමයි මට කැමතියි..
5272,eng_Latn,English,You wouldn't have got beaten if I wasn't with you.
5272,si,Sinhala,මම ඔයා එක්ක හිට්යේ නැත්නම් ඔයා ගුටි කන්නේ නැහැනේ.
5273,eng_Latn,English,I'm headed down to the security desk now to pull footage.
5273,si,Sinhala,"මං ආරක්ශක කාමරේට යනවා, කැමරා වීඩියෝ බලන්න"
5274,eng_Latn,English,I was wondering if you could help me...
5274,si,Sinhala,ඔයාට මට උදව් කරන්න පුලුවන්ද
5275,eng_Latn,English,Maya...is it ok if I bring a friend?
5275,si,Sinhala,මායා.. මම යාලුවෙක් එක්කරගෙන ආවට කමක් නැද්ද?
5276,eng_Latn,English,"""O damsel."""
5276,si,Sinhala,ඕ ලමිස්සියෙ.
5277,eng_Latn,English,Tell him that his father was..
5277,si,Sinhala,එයාට කියන්න එයාගෙ තාත්ත..
5278,eng_Latn,English,Enquire about him
5278,si,Sinhala,- සර් කී දෙනෙක්ද
5279,eng_Latn,English,Hah! Look who's talking about being desperate!
5279,si,Sinhala,බලාගෙන ඉන්න කවුද බලාපොරොත්තු නැතිවීම දිහා බලන් ඉන්නෙ කියලා!
5280,eng_Latn,English,It's dual-band. Military spec.
5280,si,Sinhala,කාණ්ඩ දෙකෙ හමුදා එකක්∙
5281,eng_Latn,English,It's a problem within this area We'll loose our respect if we handle in a wrong way
5281,si,Sinhala,මේක ගමේ ප්‍රශ්ණයක් වෙන විදියට කරන්න ගියොත් ගෞරවය නැති වෙයි
5282,eng_Latn,English,Because that's the exit.
5282,si,Sinhala,මොකද ඒක තමයි පිටවීම
5283,eng_Latn,English,If any other student wants to go along..
5283,si,Sinhala,වෙනත් සිසුන්ට යන්න ඕන නම්..
5284,eng_Latn,English,Yeah.
5284,si,Sinhala,ඔව්.
5285,eng_Latn,English,I was... the guy that told you not to worry about the turbulence.
5285,si,Sinhala,∙∙∙අර ඔයාට භය වෙන්න දෙයක් නෑ කියපු කෙනා∙
5286,eng_Latn,English,"Yes, I called the guy."
5286,si,Sinhala,"ඔව්, මම ඒ මිනිහා හමුවිය."
5287,eng_Latn,English,That's the thing about Clark Kent.
5287,si,Sinhala,ඒක තමා ක්ලාර්ක් කෙන්ට් ගැන සිද්දිය ∙ ඔයාට ඕනේ වෙලාවට ඔහු එතන නැ ∙∙∙
5288,eng_Latn,English,Than people have been led to believe?
5288,si,Sinhala,මිනිස්සු විශ්වාස කරන දේවල් වලට වඩා?
5289,eng_Latn,English,I have not brought acquainted.
5289,si,Sinhala,ඒ ගැන හොඳින් දන්නවනේ.
5290,eng_Latn,English,Anything that would enlighten us concerning this?
5290,si,Sinhala,මොනාහරි ඔයා දැන් ඉන්න තත්වය ගැන අපිට කියන්න තියද?
5291,eng_Latn,English,You don't seem to understand..
5291,si,Sinhala,- මං කියන දේ ඔයා තේරුම් ගන්නේ නැහැ.
5292,eng_Latn,English,To send a... a warning to you through Amanda.
5292,si,Sinhala,පණිවිඩයක් යවන්න... අමන්දා අතේ.
5293,eng_Latn,English,[man] We don't want him to get sick.
5293,si,Sinhala,අපිට එයාට ලෙඩ වෙන්න දෙන්න බැහැ.
5294,eng_Latn,English,- Or stole the boots.
5294,si,Sinhala,- සපත්තු හොරකම් කළේ මකරෙක් කියලා.
5295,eng_Latn,English,'We take advantage of those we would gain something from.'
5295,si,Sinhala,'අවස්ථාවෙන් ප්‍රයෝජන ගන්න ඕන දෙයක් ලබා ගන්න නම්. '
5296,eng_Latn,English,Do I look like I wanted a fucking Labradoodle? !
5296,si,Sinhala,මං හරියට ලැබ්‍රඩෝර් එකෙක් ඕනි වුන එකෙක් වගේද බොල?
5297,eng_Latn,English,Are we tied in..
5297,si,Sinhala,කොක්ක වැටුනද...
5298,eng_Latn,English,- The same soul!
5298,si,Sinhala,මගෙ ආත්මය!
5299,eng_Latn,English,"Good, enjoy"
5299,si,Sinhala,සතුටු වෙන්න.
5300,eng_Latn,English,"Jesus, shut up about it!"
5300,si,Sinhala,"ජේසුනී, කට වහනව!"
5301,eng_Latn,English,They got my ear!
5301,si,Sinhala,උන් මගේ කණට තිබ්බා!
5302,eng_Latn,English,You're way better than he deserves.
5302,si,Sinhala,එයාට උරුම තරමට වඩා ඔයා හොඳ වැඩියි.
5303,eng_Latn,English,"Psst! Psst! Hey, hey, hey, little brother!"
5303,si,Sinhala,"ඒයි, ඒයි, ඒයි, මල්ලි!"
5304,eng_Latn,English,I'd do it again in a minute. Pardon me if I'm fresh out of bad feeling.
5304,si,Sinhala,මම එක කරලා බය නැති කලාට මගෝන් සමාව ගන්න ඔනේ∙
5305,eng_Latn,English,- Where are you going?
5305,si,Sinhala,ඔයා කොහාටද යන්නේ?
5306,eng_Latn,English,I don't want to lose her...
5306,si,Sinhala,මට එයාවවත්...
5307,eng_Latn,English,"And if you think that, then... you're right."
5307,si,Sinhala,"තමුන් එහෙම හිතනව නම්,..."
5308,eng_Latn,English,My parents split when I was 10.
5308,si,Sinhala,මගේ දෙමව්පියෝ වෙන් උනා මට අවුරුදු 10දී
5309,eng_Latn,English,"Sick Bay, report?"
5309,si,Sinhala,"සික් බේ, කතා කරන්න?"
5310,eng_Latn,English,"He didn't care MP also, he made him run in fear."
5310,si,Sinhala,"එයාල මහඇමති ගැනවත් වදවුනේ නෑ, ඔහු එයාව බයේ පැන්නුවා."
5311,eng_Latn,English,"""I still have to tell my brothers...about you?"""
5311,si,Sinhala,"""මම මගෙ අයියලට ඔයා ගැන කියන්නත් ඕනෙ."""
5312,eng_Latn,English,We came to bless the couple
5312,si,Sinhala,යුවලට අශිර්වාද කරන්න අවෙ
5313,eng_Latn,English,"I have a man, undercover, inside the bank already."
5313,si,Sinhala,මගේ මිනිහෙක් බැංකුව ඇතුලේ ඉන්නවා..
5314,eng_Latn,English,broke the family into two... I will bring you back Bhaiyya.
5314,si,Sinhala,අම්මව බලාගන්න.
5315,eng_Latn,English,I can't lose another person to your game.
5315,si,Sinhala,මට බැහැ ඔයාගේ ක්‍රීඩාවට තවත් කෙනෙක්ව නැතිකරගන්න.
5316,eng_Latn,English,..is not reciprocated towards us Muslims.
5316,si,Sinhala,...මුස්ලිම් අපි කෙරෙහි නොලැබෙනකොට විතරයි.
5317,eng_Latn,English,D..
5317,si,Sinhala,- ඒ මොකද අනේ
5318,eng_Latn,English,"Last month, two undercover LAPD cops got executed in their unmarked car by converging vehicles."
5318,si,Sinhala,"පහුගිය මාසෙ, LAPD රහස් ඔත්තුකරුවො දෙන්නෙක් ඝාතනය වුනා ඔවුන්ගෙ වාහනවලදි තවත් වාහන වටකිරීමකින්."
5319,eng_Latn,English,"Give me your weapons, turn around, and go home."
5319,si,Sinhala,දැන් ඔය ආයුධ ටික මට දීලා ආයේ හැරිලා පලයල්ලා ගෙදර.
5320,eng_Latn,English,"We'll do it, we'll do it. Save me, please. Save me!"
5320,si,Sinhala,"අනේ, බේරගන්න, බේරගන්න, අපි ඒක කරන්නම්."
5321,eng_Latn,English,"I'm Docomo customer, how can I win Airtel bumper draw?"
5321,si,Sinhala,මං ඩොකොමො පාරිෙභ්ගිකයකේ. මට එයාටලෝ තෑග්ගක් ලැබනේනේ කොහොමද?
5322,eng_Latn,English,I know.
5322,si,Sinhala,මම දන්නවා.
5323,eng_Latn,English,- Everything will be alright
5323,si,Sinhala,- හැමදෙයක්ම හොඳින් වේවි
5324,eng_Latn,English,Do I tell Beera you're ready for peace?
5324,si,Sinhala,මම බිරාට කියන්නද සාමයට ඔබ කැමතියි කියලා?
5325,eng_Latn,English,Will you come to the studio tomorrow?
5325,si,Sinhala,ආ එන්නම් සර්. අනිවාර්යෙන් එන්නම්.
5326,eng_Latn,English,Taught me how to ski.
5326,si,Sinhala,මට හිමේ යන්න ඉගැන්නුවා .
5327,eng_Latn,English,Gotcha! Keep down!
5327,si,Sinhala,පලයන් යන්න.
5328,eng_Latn,English,Which engine did you lose?
5328,si,Sinhala,මොන එන්ජිමද නැති උනේ?
5329,eng_Latn,English,Shashank Thakur?
5329,si,Sinhala,ශේශාන් ටාකුර්?
5330,eng_Latn,English,"Aw, you two just melt my stone-cold heart."
5330,si,Sinhala,ඔයාලා දෙන්නා මගේ ගල් හිත මෙලෙක් කලා.
5331,eng_Latn,English,You still got my back?
5331,si,Sinhala,ඔයා තවම මගෝ පස්සනේඉන්නවද?
5332,eng_Latn,English,- No.
5332,si,Sinhala,- නෑ.
5333,eng_Latn,English,Relax. I need to see the captain.
5333,si,Sinhala,"සන්සුන් වෙන්න, මට කැප්ටන්ව බලන්න ඕනේ."
5334,eng_Latn,English,I'll shoot you all
5334,si,Sinhala,තොපි ඔක්කෝටම වෙඩි තියලා දානවා.
5335,eng_Latn,English,Stopped
5335,si,Sinhala,නවත්වන ලදි
5336,eng_Latn,English,But even you have to admit; it's an ingenious method to meet a girl.
5336,si,Sinhala,"ඒත් ඔයාටත් පිලිගන්න වෙනවා, කෙල්ලව හමුවේන තියෙන නොවිලිසිලිමත් කම, මේකට මදි නැහැ,"
5337,eng_Latn,English,Spiritualism!
5337,si,Sinhala,ආධ්‍යාත්මක බලයෙන්!
5338,eng_Latn,English,He slipped into a coma. The doctors don't know how long he'll last.
5338,si,Sinhala,එයා ටිකෙන් ටික කෝමා තත්වටෙ පත්වෙනවා∙ දොස්තරලා දන්නෑ එයා තව කොච්චර කල් ඉදීවිද කියලා∙
5339,eng_Latn,English,/ Major?
5339,si,Sinhala,/ මේජර්?
5340,eng_Latn,English,"8, 15, 16, 23, 42."
5340,si,Sinhala,"8,15,16,23,42∙"
5341,eng_Latn,English,Did you pick up my sweaters?
5341,si,Sinhala,ඔයා මගේ ජර්සිය ගත්තද?
5342,eng_Latn,English,Yeah.
5342,si,Sinhala,ඔව්.
5343,eng_Latn,English,"Yeah. all right. You just gotta try, kiddo."
5343,si,Sinhala,"මෙහෙමයි, ඔයා උත්සාහ කරන්නයි ඕනේ පැටියෝ."
5344,eng_Latn,English,"They're already married, right?"
5344,si,Sinhala,එයාලා බැදලා නේද?
5345,eng_Latn,English,"Please, this is all I have."
5345,si,Sinhala,මේක විතරමයි මං ගාව තියෙන්නේ
5346,eng_Latn,English,This guy Nunez--
5346,si,Sinhala,මේ නූනියෑස් කියන කෙනා--
5347,eng_Latn,English,Come on. They're coming for us!
5347,si,Sinhala,උන් එනව අපිව හොයාගෙන!
5348,eng_Latn,English,"Listen, Sir!"
5348,si,Sinhala,"අහන්න, සර්!"
5349,eng_Latn,English,Yeah.
5349,si,Sinhala,දන්නවා.
5350,eng_Latn,English,"guys wait...you go, iwill find outwhere the girl is..."
5350,si,Sinhala,"මාම්, සීයා ඔයාට කතා කරනවා. මම කෙල්ල ඉන්න තැන හොයාගන්නම්."
5351,eng_Latn,English,We're dead. It's coming down.
5351,si,Sinhala,අපි හැමෝම විනාශ වෙන්නයි යන්නේ.
5352,eng_Latn,English,I don't know what you're sayin'.
5352,si,Sinhala,මම දන්නේ නැහැ ඔයා මොනවා කියනවද කියලා.
5353,eng_Latn,English,- Eighteen.
5353,si,Sinhala,- දහඅටයි
5354,eng_Latn,English,"""Life is.. ..flowing silently."""
5354,si,Sinhala,'♫ මේ ජිවිතය මොකක් හරි අගවනවා වගේ ♫
5355,eng_Latn,English,"- Yes, sir."
5355,si,Sinhala,"- හොදයි, සර්."
5356,eng_Latn,English,Maybe I don't care if you shoot me or not.
5356,si,Sinhala,සමහරවිට මට තමුසේ වෙඩි තිබ්බත් නැතත් ගානක් නැතුව ඇති.
5357,eng_Latn,English,It's easy to know what her intentions are looking at the way she's dressed.
5357,si,Sinhala,ඇඳුම් වලින්ම කියන්න පුළුවන් හිතේ තියෙන දේවල් ගැන.
5358,eng_Latn,English,"- Yeah, I'll..."
5358,si,Sinhala,"- ඔව්, මම..."
5359,eng_Latn,English,"Trust me, they're indestructible. Ayah, ayah, ah-ah-ah! - Norm:"
5359,si,Sinhala,"මාව විශ්වාස කරන්න, එයාලා විනාශකල නොහැකි අය. එයා මොකක්ද කරන්නෙ?"
5360,eng_Latn,English,eight..nine..
5360,si,Sinhala,8... 9..
5361,eng_Latn,English,"The same people who, even as we speak, are sitting outside Hugo's mental institution."
5361,si,Sinhala,"අපි කතාකරපු අයම තමයි, හියුගෝ ඉන්න මානසික පාසල ලග ඉදලා තියනේනෙ"
5362,eng_Latn,English,Please introduce me to him. Please.
5362,si,Sinhala,"අනේ මට එයාව මුණගස්සවන්න, ප්ලීස්."
5363,eng_Latn,English,Send me a driver who doesn't know me.
5363,si,Sinhala,පිටිපස්සේ සීට් එක යට හොද පිහියක් තියෙන්න ඕනේ.
5364,eng_Latn,English,He told me that he was my mom's handler and that-th-that
5364,si,Sinhala,එයා කිව්වා එයා මගේ අම්මගේ හසුරුවන්නා කියලා.. ඒවගේම මම මම ..
5365,eng_Latn,English,It's the Nanotech.
5365,si,Sinhala,නැනෝතාක්ෂණය.
5366,eng_Latn,English,- There is no saving Division.
5366,si,Sinhala,- ඩිවිශන් බේරගන්න විදියක් නෑ.
5367,eng_Latn,English,where you have been?
5367,si,Sinhala,ඔබ කොහේ ඉදලද ආවේ?
5368,eng_Latn,English,Where did this monkey come from?
5368,si,Sinhala,මේ වඳුරා කොහෙන්ද කඩා පාත් වුනේ?
5369,eng_Latn,English,"Yes. Sir, the attack is imminent."
5369,si,Sinhala,"ඔව් සර්, ප්‍රහාරයට බොහොම ලගයි."
5370,eng_Latn,English,They can't bear it if they come to know of this. Just cool down Rahul.
5370,si,Sinhala,ඇහුරුනොත් ඉවසන්නේ නැහැ අක්කා සංසුන්වෙන්න රාහුල් ඉන්න
5371,eng_Latn,English,"This thing with-with Sherlock, there are steps."
5371,si,Sinhala,මට ෂර්ලොක් එක්ක තියෙන්නේ.. ඇත්තම තව පියවර තුනයි
5372,eng_Latn,English,Your mother did this?
5372,si,Sinhala,ඔයාගෙ අම්ම මේක කලාද?
5373,eng_Latn,English,My name is Benjamin Linus. I believe you're looking for me.
5373,si,Sinhala,මගේ නම බෙන්ජමින් ලයිනස් මම හිතන්නේ ඔයා හොයන්නේ මාව
5374,eng_Latn,English,Send Kim in.
5374,si,Sinhala,කිම් ට එන්න කියන්න.
5375,eng_Latn,English,..you are trying to cover up your worries.
5375,si,Sinhala,..ඔයා ඒ කරදර හංඟන් ඉන්න උත්සහා කරනවා.
5376,eng_Latn,English,Bring them in the barn now.
5376,si,Sinhala,ඔවුන්ව දැන්ම ගබඩාවට ගේන්න.
5377,eng_Latn,English,is it a cricket match?
5377,si,Sinhala,ක්‍රිකට් තරඟයක්ද?
5378,eng_Latn,English,"""When you give, you get, this is the season of love."""
5378,si,Sinhala,"""දුන්නට පස්සෙයි ඔයාට ලැබෙන්නේ, මේ ආදර සමයයි."""
5379,eng_Latn,English,"eBay, dude."
5379,si,Sinhala,eBay එකෙන් මචෝ.
5380,eng_Latn,English,"""Top to bottom, I am with you.."""
5380,si,Sinhala,"""ඉහළ සිට පහළට යනකම්ම මා සිටින්නේ ඔබත් සමඟයි!"""
5381,eng_Latn,English,It just needs lighting up a tad.
5381,si,Sinhala,ඒකට පොඩි එලියකිරීමක් ඕනි.
5382,eng_Latn,English,"That a certain level of attachment, familiar places, familiar people might help me elbow out these certain delusions that I have."
5382,si,Sinhala,"ඒක බැඳීමෙහි එක මට්ටමක්, සමීප ස්ථාන, සමීප මිනිස්සු මට උදව් කරාවි..."
5383,eng_Latn,English,Go.
5383,si,Sinhala,යන්න.
5384,eng_Latn,English,Add Remote
5384,si,Sinhala,ඉවත් කරන්න
5385,eng_Latn,English,"Oh, I would so."
5385,si,Sinhala,"ඔහ්හ්, මම එහෙමනම් ඇයි නැත්තේ?"
5386,eng_Latn,English,I'm sorry I was so hard on you during the interrogation. Because I had to make it look good.
5386,si,Sinhala,"මයික්, මට සමාවෙන්න මම ඔයාට දරුණු උනා ඔයාගෙ ප්‍රශ්නයේදී."
5387,eng_Latn,English,"Sing is over there, Master."
5387,si,Sinhala,"Sing අර පැත්තේ, මාස්ටර්."
5388,eng_Latn,English,And you sleep with another woman!
5388,si,Sinhala,ඒත් නිදියන්නේ තවත් ගෑනියෙක් එකක!
5389,eng_Latn,English,Ok. I will also love you
5389,si,Sinhala,හරි මමත් ඔයාට ආදරේ කරන්නම්
5390,eng_Latn,English,For seeing the therapist... I know it can't be easy for you... but I think it's really helping you.
5390,si,Sinhala,ඩොක්ටර් පන්ජාබී ලඟට දිගටම යන්න. මම දන්නව මේක ඔයාට ලේසි නෑ. ඒත් ඔයාගෙ ලොකු වෙනසක් වෙලා.
5391,eng_Latn,English,Unless of course he's ill is he?
5391,si,Sinhala,එයා තාමත් ඒ විදියෙම න නොවුනොත් ඇරෙන්න.
5392,eng_Latn,English,You were born and brought up in London..
5392,si,Sinhala,ඔයා ඉපදිලා හැදුනේ වැඩුනේ ලන්ඩන් වලදි..
5393,eng_Latn,English,"I don't know what kind of spell they've put on you, but I won't let you go."
5393,si,Sinhala,"මම දන්නෙ නැහැ මොන විදිහෙ මන්ත්‍රයක් ඔවුන් ඔයාට කරලද කියලා, නමුත් මට බැහැ ඔයාට යන්න දෙන්න."
5394,eng_Latn,English,Deepa...
5394,si,Sinhala,මම ඇමතුක් දුන්නා අරගන්නේ නැහැ. ඔයා ඇමතුම් ගන්නෙත් නැහැ.
5395,eng_Latn,English,"That's right. Go on, sleep."
5395,si,Sinhala,හා හා නිදාගන්න.
5396,eng_Latn,English,Yeah.
5396,si,Sinhala,ඔව්
5397,eng_Latn,English,Twenty kilometres to beacon.
5397,si,Sinhala,අදළ ානයට කි 20යි
5398,eng_Latn,English,To rule 56 villages is not child's play Yes
5398,si,Sinhala,"‍ගම්‍ 56ක්‍ ‍පා‍ල‍න‍ය ‍ක‍ර‍න‍වා ‍කි‍යන්‍‍නේ, ‍නි‍කන්‍‍ද?"
5399,eng_Latn,English,That scoundrel accepted my resignation..
5399,si,Sinhala,ඒ පාහරයා මගේ ඉල්ලා අස්වීම බාරගත්තා..
5400,eng_Latn,English,Milton
5400,ky,Kyrgyz,"МилтонCity in Florida, United States"
5401,eng_Latn,English,kps
5401,ky,Kyrgyz,өткөрүлдү
5402,eng_Latn,English,Deleting now…
5402,ky,Kyrgyz,Азыр өчүрүлүүдө…
5403,eng_Latn,English,Search for Files...
5403,ky,Kyrgyz,Файл издөө...
5404,eng_Latn,English,Station
5404,ky,Kyrgyz,Жаңы радиостанция
5405,eng_Latn,English,paper size
5405,ky,Kyrgyz,paper size
5406,eng_Latn,English,", {0}"
5406,ky,Kyrgyz,{0} токтотуу
5407,eng_Latn,English,DVD Preferences
5407,ky,Kyrgyz,Ырастоолор
5408,eng_Latn,English,License URL:
5408,ky,Kyrgyz,лицензия
5409,eng_Latn,English,Sort Track Artist:
5409,ky,Kyrgyz,_Аткаруучу:
5410,eng_Latn,English,Playing Track
5410,ky,Kyrgyz,Тыюу салуу
5411,eng_Latn,English,Isoka
5411,ky,Kyrgyz,Isoka
5412,eng_Latn,English,"An unknown error occurred while trying to open ""%s""."
5412,ky,Kyrgyz,"""%s"" ачуу учурунда белгисиз ката пайда болду."
5413,eng_Latn,English,%s is the wrong size (%s != %s + %s)
5413,ky,Kyrgyz,%s көлөмү туура эмес (%s != %s + %s)
5414,eng_Latn,English,Created on %1$s
5414,ky,Kyrgyz,%1$s күнү жаратылган
5415,eng_Latn,English,Show or hide the artist/album browser
5415,ky,Kyrgyz,Кичи-браузерди көрсөтүү же бекитүү
5416,eng_Latn,English,Open '%s'
5416,ky,Kyrgyz,'%s' ачуу
5417,eng_Latn,English,Custom
5417,ky,Kyrgyz,Башка:
5418,eng_Latn,English,Create a new path...
5418,ky,Kyrgyz,vectors-action
5419,eng_Latn,English,Fish Preferences
5419,ky,Kyrgyz,Балыктын ырастоолору
5420,eng_Latn,English,UI translation
5420,ky,Kyrgyz,Интерфейсти которуу
5421,eng_Latn,English,File where bug-buddy will save your bug report in case it can't be sent immediately to Bugzilla.
5421,ky,Kyrgyz,Кийинчерээк жөнөтүү үчүн ката жөнүндөгү кабар сактоо файлы.
5422,eng_Latn,English,Removing track {0} of {1}
5422,ky,Kyrgyz,Элементтер импорттолууда {0} из {1}
5423,eng_Latn,English,Delete channel
5423,ky,Kyrgyz,Каналды өчүрүүundo-type
5424,eng_Latn,English,Device Properties
5424,ky,Kyrgyz,Аспаптардын касиеттери
5425,eng_Latn,English,About the GNOME Desktop
5425,ky,Kyrgyz,GNOME чөйрөсү жөнүндө
5426,eng_Latn,English,Authorize for Last.fm
5426,ky,Kyrgyz,Last.fm сайтынан аткаруучунун веб-бетин карап чыгуу
5427,eng_Latn,English,_Rating:
5427,ky,Kyrgyz,_Рейтинг:
5428,eng_Latn,English,Nagagami
5428,ky,Kyrgyz,Nagagami
5429,eng_Latn,English,Moline-Quad Cities
5429,ky,Kyrgyz,Moline-Quad Cities
5430,eng_Latn,English,Starting and Stopping
5430,ky,Kyrgyz,Иштетүү жана токтотуу:
5431,eng_Latn,English,pixel
5431,ky,Kyrgyz,unit-plural
5432,eng_Latn,English,"backup before removal, choose version CONTROL"
5432,ky,Kyrgyz,"өчүрөрдөн мурун копиясын сактап кал, CONTROL версиясын танда"
5433,eng_Latn,English,Properties
5433,ky,Kyrgyz,Касиети
5434,eng_Latn,English,Viedma
5434,ky,Kyrgyz,ViedmaWienVienne
5435,eng_Latn,English,Christiansted
5435,ky,Kyrgyz,Christiansted
5436,eng_Latn,English,Set all licenses to this value
5436,ky,Kyrgyz,Бул жанрды баардык жолчолорго коюу
5437,eng_Latn,English,CRTC %d: trying mode %dx%d@%dHz with output at %dx%d@%dHz (pass %d)
5437,ky,Kyrgyz,%d CRTC: %dx%d@%dГц режимин текшерүү; чыгуусу %dx%d@%dГц (%d-жолку аракет)
5438,eng_Latn,English,"background, style"
5438,ky,Kyrgyz,"Толтурууbackground, style"
5439,eng_Latn,English,Number
5439,ky,Kyrgyz,Жолчонун номери
5440,eng_Latn,English,_Reset to 0°
5440,ky,Kyrgyz,view-action
5441,eng_Latn,English,Could not open stream or playlist
5441,ky,Kyrgyz,Агымды же ойномо тизмесин ачуу мүмкүн эмес
5442,eng_Latn,English,Unrecognized launch option: %d
5442,ky,Kyrgyz,Туура эмес иштетүү параметри: %d
5443,eng_Latn,English,Play this song
5443,ky,Kyrgyz,Ойнотуучу тизме
5444,eng_Latn,English,Science
5444,ky,Kyrgyz,Илим
5445,eng_Latn,English,"Downloads, past week:"
5445,ky,Kyrgyz,Жүктөө убактылуу токтоду
5446,eng_Latn,English,Ratio: %s
5446,ky,Kyrgyz,Рейтинги: %s
5447,eng_Latn,English,Error
5447,ky,Kyrgyz,Ката
5448,eng_Latn,English,_View
5448,ky,Kyrgyz,_Көрүнүш
5449,eng_Latn,English,No new songs available for {0}.
5449,ky,Kyrgyz,{0} үчүн жаңы ырлар табылган жок
5450,eng_Latn,English,Oregon Inlet
5450,ky,Kyrgyz,Oregon Inlet
5451,eng_Latn,English,Kananga
5451,ky,Kyrgyz,Kananga
5452,eng_Latn,English,_Take a photo
5452,ky,Kyrgyz,_Сүрөткө тартуу
5453,eng_Latn,English,Charpicker Applet Factory
5453,ky,Kyrgyz,Charpicker Апплет Фабрикасы
5454,eng_Latn,English,light-and-shadow filter
5454,ky,Kyrgyz,light-and-shadow чыпкасы
5455,eng_Latn,English,Create a new smart playlist
5455,ky,Kyrgyz,Жаңы ыңгайлуу ойнотмо тизмесин түзүү
5456,eng_Latn,English,L_atitude:
5456,ky,Kyrgyz,_Жазылык алкак:
5457,eng_Latn,English,Remove From Play Queue
5457,ky,Kyrgyz,Ойнотмо катардан жоготуу
5458,eng_Latn,English,paper size
5458,ky,Kyrgyz,paper size
5459,eng_Latn,English,Bafia
5459,ky,Kyrgyz,Бафия
5460,eng_Latn,English,Recommended Artists
5460,ky,Kyrgyz,Сунуш кылынган радиолор
5461,eng_Latn,English,Could not write CD
5461,ky,Kyrgyz,Дискке жазуу болбой калды
5462,eng_Latn,English,Password hint
5462,ky,Kyrgyz,Password hint
5463,eng_Latn,English,_Reload
5463,ky,Kyrgyz,_Кайра жүктө
5464,eng_Latn,English,"Generated keyword/value pair is too long (keyword=%s, length=%s)"
5464,ky,Kyrgyz,"Чыккан ачкыч-сөз/маани экилиги ото узун (ачкыч-сөз=%s, узундугу=%s)"
5465,eng_Latn,English,Saving Metadata to File
5465,ky,Kyrgyz,_Метаберилиштерди файлга жазуу
5466,eng_Latn,English,Aeroparque
